Price,Open,High,Low,Close,Volume,Last
Ticker,IBKR,IBKR,IBKR,IBKR,IBKR,
Date,,,,,,
2017-11-02,51.59566194221848,53.181750663537166,51.59566194221848,52.54158401489258,764000,52.54158401489258
2017-11-03,52.72312598504866,52.72312598504866,51.117927230883474,51.52878189086914,772100,51.52878189086914
2017-11-06,51.52877778849529,52.044735270867534,51.52877778849529,51.939632415771484,367900,51.939632415771484
2017-11-07,52.14984035518046,52.188056594700114,51.53833313983181,51.68165588378906,312400,51.68165588378906
2017-11-08,51.59565467911572,51.78675042541541,51.34723276031985,51.58610153198242,544200,51.58610153198242
2017-11-09,51.309029603933986,51.738994262023674,50.965057877462236,51.29947280883789,454300,51.29947280883789
2017-11-10,51.490563586324996,51.71987926318309,51.375907570320464,51.48101043701172,270200,51.48101043701172
2017-11-13,51.24214329220072,51.67210792238702,51.05104749602357,51.5001220703125,364100,51.5001220703125
2017-11-14,51.34724523048949,51.73898996536114,51.24214236225701,51.64344024658203,210300,51.64344024658203
2017-11-15,51.1943662511748,51.76764995002862,50.77395480348973,51.67210388183594,334900,51.67210388183594
2017-11-16,51.74855238453071,52.28361997099312,51.74855238453071,51.96831130981445,268500,51.96831130981445
2017-11-17,51.89185749889938,52.340928347741276,51.528775915812496,52.092506408691406,229800,52.092506408691406
2017-11-20,52.33138209848904,53.21041761622862,52.18805934697329,52.84733963012695,264200,52.84733963012695
2017-11-21,53.00976519303431,53.51616589734098,52.79000632805503,53.0479850769043,345200,53.0479850769043
2017-11-22,53.1435283794311,53.33462414399948,52.43647878883123,52.799556732177734,295200,52.799556732177734
2017-11-24,52.79955747873075,53.200858954483344,52.57979862206686,53.133975982666016,113200,53.133975982666016
2017-11-27,53.14353719801361,53.42062592037514,52.57025345402694,53.09576416015625,588600,53.09576416015625
2017-11-28,53.05754800971836,53.7550446171506,52.90467209089553,53.707271575927734,392800,53.707271575927734
2017-11-29,53.8888081595721,54.748733739178114,53.8888081595721,54.57674789428711,567000,54.57674789428711
2017-11-30,54.98832046645246,55.17975137854992,54.4427447402813,54.61503219604492,436400,54.61503219604492
2017-12-01,54.56717655925182,55.639188301383456,52.8443055003677,55.591331481933594,550400,55.591331481933594
2017-12-04,56.26133442375149,57.54391690551872,56.146477326482554,56.385765075683594,655600,56.385765075683594
2017-12-05,56.395346543857855,56.92178262104717,56.223062688245584,56.328346252441406,345100,56.328346252441406
2017-12-06,56.13690953882391,56.682485335465365,55.907191684386824,56.51976776123047,351800,56.51976776123047
2017-12-07,56.519754689996226,58.33834269238009,56.46232797809901,57.620479583740234,806600,57.620479583740234
2017-12-08,58.07990654812793,58.548908360807374,57.70661834788584,58.52019500732422,588000,58.52019500732422
2017-12-11,58.68291494723311,58.85520237770947,57.476902933898586,58.070335388183594,650500,58.070335388183594
2017-12-12,58.19477936090378,59.659222855910045,58.01292198756578,59.2285041809082,755800,59.2285041809082
2017-12-13,59.30507318107907,59.343360096148665,58.22349521467195,58.280921936035156,414900,58.280921936035156
2017-12-14,58.36707186964506,58.59678973322432,57.33335061164231,57.47692108154297,550500,57.47692108154297
2017-12-15,57.67790073948043,58.16604965102649,57.486473516609266,57.81190490722656,2033000,57.81190490722656
2017-12-18,58.07990986721062,58.711629238622656,57.610904376488726,57.754478454589844,633500,57.754478454589844
2017-12-19,58.00334080708111,58.118201539474626,57.189764034451336,57.409908294677734,533500,57.409908294677734
2017-12-20,57.74491845435333,57.840632088671676,56.88348114052386,56.95048141479492,411100,56.95048141479492
2017-12-21,57.457779320257046,58.261786389686186,57.2472085612639,57.34292221069336,686200,57.34292221069336
2017-12-22,57.46733904352041,57.878914209235695,57.44819558799402,57.7353401184082,454600,57.7353401184082
2017-12-26,57.74491665142979,57.8980606523023,57.5534857375289,57.58219909667969,184100,57.58219909667969
2017-12-27,57.56306055811589,57.773634946521575,56.97919786389381,57.20891571044922,505100,57.20891571044922
2017-12-28,57.19933513696483,57.50562677853485,56.96004741631761,57.44819641113281,442600,57.44819641113281
2017-12-29,57.48648930861959,57.553489585278065,56.57719514523008,56.672908782958984,11033300,56.672908782958984
2018-01-02,56.50062427472333,57.54391904609911,56.50062427472333,56.988773345947266,1156100,56.988773345947266
2018-01-03,56.96004459747552,57.57262419905934,56.39532545864531,56.605899810791016,941800,56.605899810791016
2018-01-04,57.007914161264814,57.43862918488343,56.471908293523505,56.99834060668945,1219800,56.99834060668945
2018-01-05,57.29504651640295,57.869335526326445,57.07490227422426,57.754478454589844,889100,57.754478454589844
2018-01-08,56.873908711722784,58.558496458491234,56.711194799913734,58.309635162353516,879300,58.309635162353516
2018-01-09,58.44363620240883,60.156933565845186,58.44363620240883,59.92721939086914,938400,59.92721939086914
2018-01-10,59.81236230442386,60.15693356689393,59.3433567493747,59.48693084716797,651800,59.48693084716797
2018-01-11,59.831507571790375,59.92722486280446,59.39121898684953,59.76450729370117,263200,59.76450729370117
2018-01-12,59.93680051775024,60.45366298509987,59.63051245959676,60.39623260498047,577500,60.39623260498047
2018-01-16,61.066234605844876,61.28637890323355,59.47736405192722,59.77408218383789,1512500,59.77408218383789
2018-01-17,58.721207192901474,60.846083393255284,58.43406264856093,59.92721939086914,1375600,59.92721939086914
2018-01-18,59.76450143623531,59.89850563052139,59.08492516722589,59.132781982421875,932900,59.132781982421875
2018-01-19,59.10407937244566,59.88894296836909,58.78821776247467,59.802799224853516,1119300,59.802799224853516
2018-01-22,59.72622441041573,60.941802978515625,59.678363938982024,60.941802978515625,1071900,60.941802978515625
2018-01-23,61.238519718278255,62.40624143972994,61.03751888727935,62.31052780151367,1067800,62.31052780151367
2018-01-24,62.50196312054784,62.76996423171993,60.893945499791435,61.583091735839844,571100,61.583091735839844
2018-01-25,61.65966157437657,61.755375207526484,60.08993462277516,60.37708282470703,743000,60.37708282470703
2018-01-26,60.52064758268863,61.50651543737263,60.185646246928506,61.44908142089844,700400,61.44908142089844
2018-01-29,61.44908610448184,62.02338249810738,60.97051429602288,61.19065856933594,590800,61.19065856933594
2018-01-30,60.673797001601834,61.63094793370154,60.319652179072435,60.87479782104492,461800,60.87479782104492
2018-01-31,61.16194129868614,61.650090281056656,60.79822295022743,61.248085021972656,351600,61.248085021972656
2018-02-01,61.152377775504476,64.04297793073145,60.960946842220665,63.93769073486328,958100,63.93769073486328
2018-02-02,63.92811712871689,64.53111963890117,62.588104248046875,62.588104248046875,646100,62.588104248046875
2018-02-05,61.93724004570755,63.33467962291185,58.24263661868803,59.49650573730469,1014500,59.49650573730469
2018-02-06,58.52977418300943,60.90350778168529,57.33333565638406,60.673789978027344,1554600,60.673789978027344
2018-02-07,60.53023973084887,62.57853893604729,60.32923521640311,61.97553634643555,920700,61.97553634643555
2018-02-08,62.310521610852625,62.65509651618306,59.07535422467449,59.09449768066406,900600,59.09449768066406
2018-02-09,59.678360970308326,60.472798020699884,56.78776828057728,59.36250305175781,1115600,59.36250305175781
2018-02-12,59.94636626583101,61.43952309328812,59.821935617399284,60.95137405395508,488000,60.95137405395508
2018-02-13,60.530218296524545,61.25765129915619,60.41535757144543,61.13322067260742,373100,61.13322067260742
2018-02-14,60.99921694658896,63.908952455807636,60.865216425595776,63.77495193481445,624500,63.77495193481445
2018-02-15,64.21526242945893,65.22984753959125,63.34425874425606,64.9714126586914,661500,64.9714126586914
2018-02-16,64.92354966212244,65.64141286324502,64.3492605617208,64.48326110839844,1064700,64.48326110839844
2018-02-20,64.4162468871441,65.84239942654415,64.4162468871441,64.96182250976562,503400,64.96182250976562
2018-02-21,65.14369970977465,66.6751472689888,65.14369970977465,65.5552749633789,797800,65.5552749633789
2018-02-22,65.70840858024042,66.19655756784961,64.5023964412866,64.62682342529297,485300,64.62682342529297
2018-02-23,65.07671507758006,66.27315420690562,64.99057496546138,66.26358795166016,497600,66.26358795166016
2018-02-26,66.19659145685313,67.24945649067107,65.85201638360574,67.00059509277344,707300,67.00059509277344
2018-02-27,67.00058165984767,68.17788080782076,67.00058165984767,67.19200897216797,665900,67.19200897216797
2018-02-28,67.66164817123867,68.10257201377728,66.5210189819336,66.5210189819336,654200,66.5210189819336
2018-03-01,66.77983588378665,66.77983588378665,62.93619038214584,63.702999114990234,1086800,63.702999114990234
2018-03-02,63.48256890139835,65.17914036679817,62.313177271811966,65.00660705566406,681400,65.00660705566406
2018-03-05,64.74776364846504,67.06737078974868,64.19182257109703,66.61686706542969,694800,66.61686706542969
2018-03-06,67.10573792814589,68.34222501174858,66.0513713080436,68.29429626464844,817900,68.29429626464844
2018-03-07,67.3261997646329,68.50517832725606,66.81818716817526,67.88214111328125,648300,67.88214111328125
2018-03-08,68.39016042450443,68.6873055540399,67.44123100374667,68.49559783935547,391300,68.49559783935547
2018-03-09,68.89813458908856,70.78641247488409,68.89813458908856,70.70014953613281,579200,70.70014953613281
2018-03-12,70.97813965781226,71.03564829950697,69.59787375394345,70.2784194946289,453900,70.2784194946289
2018-03-13,70.28802123332189,70.48930883375586,69.16655861108929,69.45410919189453,544100,69.45410919189453
2018-03-14,69.2911542904066,69.75123808615187,68.53392542563826,68.85981750488281,490600,68.85981750488281
2018-03-15,69.0323533228214,69.31032397816371,67.26868651873258,67.73835754394531,654500,67.73835754394531
2018-03-16,67.91090555509926,68.61062595164564,67.64252205381635,68.12178039550781,742600,68.12178039550781
2018-03-19,68.05465178794049,68.49556837268075,66.5210272947356,67.57539367675781,453700,67.57539367675781
2018-03-20,67.95881446064385,69.25281014259684,67.95881446064385,68.77355194091797,371200,68.77355194091797
2018-03-21,68.77354857162779,70.07713140136237,68.54350669370386,69.22405242919922,531000,69.22405242919922
2018-03-22,68.24636666666851,68.24636666666851,65.21745856052569,65.23662567138672,814100,65.23662567138672
2018-03-23,65.51458795419036,65.8021457707184,63.46336364746094,63.46336364746094,684500,63.46336364746094
2018-03-26,64.6327588083525,66.49228289726759,64.56566295529369,66.37725830078125,467700,66.37725830078125
2018-03-27,66.69355261959622,66.71271972410138,63.34832613388589,63.933021545410156,587700,63.933021545410156
2018-03-28,63.76049525853546,64.28768210074104,61.62300819918923,62.99368667602539,626800,62.99368667602539
2018-03-29,63.118315609120984,64.74779819005671,62.42818249840949,64.45065307617188,596600,64.45065307617188
2018-04-02,64.13433316444323,64.45063800547244,61.2012681297674,62.10227584838867,810400,62.10227584838867
2018-04-03,62.303561143177774,65.42832641120124,62.207710973229645,64.85321807861328,908500,64.85321807861328
2018-04-04,63.5592178846925,66.45394140502492,62.66779737186159,66.22389221191406,825400,66.22389221191406
2018-04-05,66.81816841192563,68.1888469727524,65.80214350421446,67.76709747314453,1251700,67.76709747314453
2018-04-06,66.98112695931637,67.35494779015248,65.38040624133608,66.24307250976562,707100,66.24307250976562
2018-04-09,67.00029070972035,67.55623191779668,65.85965397468426,66.15679168701172,441100,66.15679168701172
2018-04-10,67.3549641236407,68.48601410254862,66.76068846020054,68.12178039550781,552200,68.12178039550781
2018-04-11,67.63291763289597,68.94608778769197,67.13449230201796,68.14093017578125,734600,68.14093017578125
2018-04-12,69.21446106554532,69.82791091180518,68.90773614241539,69.33906555175781,567900,69.33906555175781
2018-04-13,70.29759213810497,70.29759213810497,67.68084635441096,68.21761322021484,472400,68.21761322021484
2018-04-16,68.93648871923205,69.45408838510217,68.35179320665092,69.35823822021484,518200,69.35823822021484
2018-04-17,70.28799422763154,71.64908546736757,69.49242403189497,71.31360626220703,1518500,71.31360626220703
2018-04-18,71.86956582591914,72.14752915792357,67.91088825193084,68.9365005493164,1681700,68.9365005493164
2018-04-19,69.00359381101094,70.34551823792029,68.94608516695334,69.64580535888672,778500,69.64580535888672
2018-04-20,69.64580958050205,71.01648109962433,69.30074306944041,70.73851776123047,863900,70.73851776123047
2018-04-23,71.05481461622497,71.81204341265334,70.46053915761242,70.8918685913086,766500,70.8918685913086
2018-04-24,71.03563621469388,71.69701473326508,68.85022044729128,69.751220703125,550300,69.751220703125
2018-04-25,69.59787447488411,70.02920391786135,68.68728684508788,69.02276611328125,591500,69.02276611328125
2018-04-26,69.0323466048812,71.02606243427479,68.30387941994479,70.64265441894531,491700,70.64265441894531
2018-04-27,70.20172636639013,71.52448343893518,69.68412672664186,70.8343505859375,565600,70.8343505859375
2018-04-30,71.13147441503759,72.39671529468467,70.94935402740224,71.12188720703125,708100,71.12188720703125
2018-05-01,70.71933826348778,71.10274628304009,69.70331322763894,70.97814178466797,521800,70.97814178466797
2018-05-02,70.99730934672678,71.51490907948187,70.35510511480649,70.51805114746094,371200,70.51805114746094
2018-05-03,70.15382816127129,70.59474489374813,68.83107065093989,70.29759979248047,441900,70.29759979248047
2018-05-04,70.25924383752717,72.34880954871926,69.65537392159959,71.84078979492188,687500,71.84078979492188
2018-05-07,71.97499921246231,74.16042293696935,71.89832345161152,73.59489440917969,699500,73.59489440917969
2018-05-08,74.20833253652846,74.76427376319677,73.51819960865046,74.5821533203125,469100,74.5821533203125
2018-05-09,75.02308810639038,76.9880499840784,74.68760877219756,75.95285034179688,783300,75.95285034179688
2018-05-10,75.81863365430111,76.9784374353048,75.67485475471086,76.27872467041016,525700,76.27872467041016
2018-05-11,76.36499873023698,76.8730112448376,75.99117792466672,76.39375305175781,537700,76.39375305175781
2018-05-14,76.23081636086557,76.60463721223567,74.65884988000143,75.24354553222656,681800,75.24354553222656
2018-05-15,74.82177024293394,75.73236499646714,74.43836962344423,75.31061553955078,526200,75.31061553955078
2018-05-16,75.08058846667059,76.09661347129277,74.77386352303562,74.89846801757812,578200,74.89846801757812
2018-05-17,74.9080526239975,75.52150248993559,74.04538646474106,74.81220245361328,607500,74.81220245361328
2018-05-18,74.76427500546396,75.18602453793028,74.37127979332047,74.38086700439453,872500,74.38086700439453
2018-05-21,75.05181527083427,76.68128975292485,75.05181527083427,75.73236083984375,561300,75.73236083984375
2018-05-22,76.01036629383496,76.11580370068992,75.37774185270521,75.4640121459961,387900,75.4640121459961
2018-05-23,75.1477008920177,75.29147984075118,73.62365573608456,75.2627182006836,390600,75.2627182006836
2018-05-24,74.95597835069377,75.33938636711439,74.13165367490433,75.10934448242188,467500,75.10934448242188
2018-05-25,74.86011540114862,74.86011540114862,73.8057490205772,74.55339050292969,1041600,74.55339050292969
2018-05-29,73.7482514224014,73.97829330226217,70.64265313623298,70.99730682373047,1453000,70.99730682373047
2018-05-30,71.31358689424358,72.71301927919913,71.07395791093826,71.42860412597656,1015400,71.42860412597656
2018-05-31,71.40944656707768,71.85095569839308,69.71058873205689,69.85456085205078,644300,69.85456085205078
2018-06-01,70.5456199110122,71.01592199338897,69.04832746433652,69.43224334716797,841500,69.43224334716797
2018-06-04,69.50902752542618,69.92174367847934,65.266694162329,67.3974609375,3229300,67.3974609375
2018-06-05,67.67581033717317,68.07892642797383,66.99435009146927,67.58942413330078,1083500,67.58942413330078
2018-06-06,67.58941612591616,67.848567384105,66.22649579597488,67.56062316894531,1320100,67.56062316894531
2018-06-07,68.10772376253198,68.29008895363208,66.21690780026319,67.35907745361328,955000,67.35907745361328
2018-06-08,67.40706456573287,68.7699850225474,66.97514820278656,68.51083374023438,1131100,68.51083374023438
2018-06-11,68.42448408810375,69.08675173386656,67.96377456871889,68.24211883544922,664200,68.24211883544922
2018-06-12,68.5204232203924,69.2498764837085,68.21328616047906,69.16349029541016,1211100,69.16349029541016
2018-06-13,69.37464459219858,69.91213258688666,67.75257319329745,68.23247528076172,1527000,68.23247528076172
2018-06-14,68.3188815376608,68.45325357581379,66.97515383340411,67.33028411865234,1229800,67.33028411865234
2018-06-15,67.18630236171654,67.73339053089578,66.44725625773702,66.85037231445312,1795900,66.85037231445312
2018-06-18,66.50483040538332,66.75438153464545,65.57381920862318,65.89055633544922,1891300,65.89055633544922
2018-06-19,65.05552711416806,65.35306407111149,64.24929510591171,65.08432006835938,1534200,65.08432006835938
2018-06-20,65.22832351471006,65.58345387345808,64.20133282614512,64.25891876220703,926900,64.25891876220703
2018-06-21,64.49883212992907,64.59481839742237,62.665610119847905,63.769386291503906,800200,63.769386291503906
2018-06-22,64.13413494320518,64.25890688919488,62.71362109340748,63.27030944824219,2079100,63.27030944824219
2018-06-25,63.06875338885088,63.06875338885088,60.88040028061997,62.08975601196289,1241100,62.08975601196289
2018-06-26,62.099348989099056,63.33749768814264,61.9265838840528,62.37769317626953,758700,62.37769317626953
2018-06-27,62.45446618253121,63.17431941530484,61.773006000899265,61.82099914550781,803000,61.82099914550781
2018-06-28,61.74421094720069,62.57923598232712,61.19711914041095,62.19532012939453,779200,62.19532012939453
2018-06-29,62.56964533595627,63.212712466446526,61.81139905204095,61.82099914550781,773900,61.82099914550781
2018-07-02,61.3123072859157,62.521659242363015,61.14913863084328,62.31050109863281,818300,62.31050109863281
2018-07-03,62.406470724496906,62.704015029133465,60.698023948379095,60.82279586791992,585000,60.82279586791992
2018-07-05,60.99556246550671,61.12993448154057,57.61705089386649,58.34650421142578,2394500,58.34650421142578
2018-07-06,58.25052158471385,59.12394335029678,57.90499511263943,58.34650421142578,858500,58.34650421142578
2018-07-09,58.46168746488302,60.102952155280555,58.46168746488302,59.56546401977539,1190100,59.56546401977539
2018-07-10,59.97818120496689,60.12214967448099,59.315913796566505,60.0645637512207,883400,60.0645637512207
2018-07-11,59.661455569015146,60.24693697829602,59.12396365889281,59.21034622192383,671800,59.21034622192383
2018-07-12,59.21032505736862,59.411886739969425,57.847404729344525,58.80720901489258,1043500,58.80720901489258
2018-07-13,58.71123595177707,59.35430683173941,58.260130353824934,59.02797317504883,542100,59.02797317504883
2018-07-16,59.29670989598198,60.41968285766204,59.29670989598198,60.17013168334961,727600,60.17013168334961
2018-07-17,60.55406660120276,62.2433209255389,60.179743428622594,62.08975601196289,1282300,62.08975601196289
2018-07-18,62.50245699876122,64.19170724971185,60.91877848111021,62.71360778808594,1723700,62.71360778808594
2018-07-19,61.696225609961964,62.29130697365734,60.03576443868204,60.15093994140625,988700,60.15093994140625
2018-07-20,59.882186945211394,60.66922614221173,59.555853351721304,60.141334533691406,532400,60.141334533691406
2018-07-23,59.94937945289289,61.17793152354315,59.834203954862986,61.01476287841797,873900,61.01476287841797
2018-07-24,61.39867810817256,61.5618430707312,59.81499965526915,60.05495071411133,435200,60.05495071411133
2018-07-25,59.93017915816843,60.15093370774691,59.34470161086699,59.978172302246094,473100,59.978172302246094
2018-07-26,59.98777965783042,60.15094466104524,59.39270190880652,59.69023895263672,615300,59.69023895263672
2018-07-27,59.507883780338325,60.10296159295982,58.624865326858945,58.90320587158203,636100,58.90320587158203
2018-07-30,59.36390006526114,59.38309659242741,57.30991925619185,57.42509841918945,1008400,57.42509841918945
2018-07-31,57.47308446547008,57.72263198096462,56.44609412242206,57.453887939453125,571900,57.453887939453125
2018-08-01,57.80901720421028,59.05676216240164,57.67464517720918,58.06816482543945,657200,58.06816482543945
2018-08-02,57.61705498124027,58.567262915600814,57.58826202186553,57.85700607299805,432800,57.85700607299805
2018-08-03,57.85700500879526,58.03937017844918,56.8780041330674,57.69384002685547,598900,57.69384002685547
2018-08-06,57.86659976915184,58.903186467028924,57.703431140888085,58.02016830444336,489800,58.02016830444336
2018-08-07,58.11615724761678,59.18154074603074,58.11615724761678,58.528873443603516,454100,58.528873443603516
2018-08-08,58.605652650158824,59.08555480649741,58.29851556301116,58.922386169433594,434800,58.922386169433594
2018-08-09,58.78801984137166,59.60385212156377,58.78801984137166,59.219932556152344,1026500,59.219932556152344
2018-08-10,58.692032769911485,59.709422956217225,58.068158527795035,59.527061462402344,627000,59.527061462402344
2018-08-13,59.53666676369212,59.66144236297657,58.80721701839905,58.83600997924805,548000,58.83600997924805
2018-08-14,58.98958049527861,59.392700267347074,58.893601515024095,59.315914154052734,359900,59.315914154052734
2018-08-15,58.76882344750775,58.85520599066028,57.233137859644195,57.58826446533203,666900,57.58826446533203
2018-08-16,58.25053375198606,59.09516273666149,57.75143497292166,58.40410232543945,549400,58.40410232543945
2018-08-17,58.33690864063146,58.864803975064945,57.751427387069306,58.740028381347656,368900,58.740028381347656
2018-08-20,58.73042369706195,60.05495465394661,58.73042369706195,59.459877014160156,740100,59.459877014160156
2018-08-21,58.240919604611314,59.93017339882929,57.904989596527834,57.97217559814453,1425100,57.97217559814453
2018-08-22,57.66504915851923,59.133548694666466,57.66504915851923,58.61525344848633,422300,58.61525344848633
2018-08-23,58.45209316094112,59.133553449774496,57.56907115258739,58.413700103759766,643000,58.413700103759766
2018-08-24,58.5864619864283,58.96078512000735,58.14495283714856,58.624855041503906,837000,58.624855041503906
2018-08-27,59.07596238218106,59.77661918203031,59.01837645921694,59.69983673095703,371000,59.69983673095703
2018-08-28,59.8342050324465,60.26611773454101,59.267920303336616,59.88219451904297,527500,59.88219451904297
2018-08-29,59.73822048662256,59.805406493862854,59.06635675285681,59.584651947021484,432300,59.584651947021484
2018-08-30,59.47889853031623,59.63271483633505,59.06551652027752,59.18088150024414,276000,59.18088150024414
2018-08-31,59.12320149696183,59.90189864177322,58.7002075544366,59.757694244384766,457100,59.757694244384766
2018-09-04,59.51735531294097,60.56523007521889,59.315472092835066,60.276824951171875,544500,60.276824951171875
2018-09-05,60.267204742904745,60.51715852055754,58.594452951467666,58.75788116455078,939800,58.75788116455078
2018-09-06,58.450254009755795,58.815569128736506,56.7294314850329,57.133201599121094,584000,57.133201599121094
2018-09-07,57.12359372155124,58.45026189353918,56.82557663744711,58.40219497680664,706400,58.40219497680664
2018-09-10,58.507943543500666,58.61369295913747,55.498907658718984,55.79692840576172,1130800,55.79692840576172
2018-09-11,55.537355151879225,55.99880408452046,55.23933444511775,55.643104553222656,744500,55.643104553222656
2018-09-12,55.643107406450376,55.643107406450376,54.354894361544574,54.46064376831055,884200,54.46064376831055
2018-09-13,54.76827695860067,56.4794839805706,54.59523313983176,55.82576370239258,896500,55.82576370239258
2018-09-14,55.854604742544396,56.76789077546458,55.6815609187376,56.3641242980957,722900,56.3641242980957
2018-09-17,56.71982260960363,56.79673260394033,54.624072938443426,55.21049880981445,565000,55.21049880981445
2018-09-18,55.229731406756095,55.864224249523566,54.78750990030892,55.77770233154297,685700,55.77770233154297
2018-09-19,55.75847299429498,56.70059847722957,55.671951079164735,55.979583740234375,503900,55.979583740234375
2018-09-20,56.41218948364258,57.315859905736865,56.229533749562876,56.41218948364258,515000,56.41218948364258
2018-09-21,56.6621401138511,57.01784333675278,55.13358881547775,55.21049880981445,869300,55.21049880981445
2018-09-24,55.383552859509315,55.51814170718761,54.71060495384677,55.354713439941406,477900,55.354713439941406
2018-09-25,55.39315500585512,55.39315500585512,54.316440747084904,55.15281677246094,567500,55.15281677246094
2018-09-26,55.14320733120227,55.14320733120227,53.93190052686839,54.028038024902344,374700,54.028038024902344
2018-09-27,54.297210485999685,54.499093711635204,53.268563192786104,53.46083450317383,410000,53.46083450317383
2018-09-28,53.037839454923336,53.556970917925135,52.9032506313163,53.17243194580078,522200,53.17243194580078
2018-10-01,53.49930616761588,53.826166396934596,52.84558570897845,53.1628303527832,366000,53.1628303527832
2018-10-02,53.355071286254294,53.960724473636354,52.989756257819316,53.441593170166016,619300,53.441593170166016
2018-10-03,53.70116297457107,53.999179967658556,53.27816543506178,53.69154739379883,837800,53.69154739379883
2018-10-04,53.864605821006194,54.76827996129263,53.48006683275862,53.624267578125,738400,53.624267578125
2018-10-05,53.73962802329492,54.643298419768215,52.88402087060215,53.4319953918457,434700,53.4319953918457
2018-10-08,53.35509846388387,53.82616310896611,52.39374533840848,53.6627311706543,518000,53.6627311706543
2018-10-09,53.69156077058642,54.345281069724486,53.037840471448355,53.33586120605469,542700,53.33586120605469
2018-10-10,52.922487446672875,53.09553129813672,50.951714324191386,51.576595306396484,626100,51.576595306396484
2018-10-11,50.307605104713936,51.42277445696314,48.307989070462554,48.66368865966797,850400,48.66368865966797
2018-10-12,49.95190144482498,50.08649027926059,48.54832693246694,49.9903564453125,724500,49.9903564453125
2018-10-15,49.99034668633804,51.04783332241028,49.230877077689264,50.8074951171875,591000,50.8074951171875
2018-10-16,50.94209426875959,53.076295317088835,50.65368545087929,52.49948501586914,853700,52.49948501586914
2018-10-17,50.95170263102872,52.16300564601655,50.08648357227298,51.759239196777344,1038100,51.759239196777344
2018-10-18,51.624658808928565,51.81693014974017,48.730984114527345,48.98093795776367,964300,48.98093795776367
2018-10-19,49.47121905408094,50.74982016362291,48.75981996606307,49.077064514160156,718300,49.077064514160156
2018-10-22,49.057850219781265,50.09611338522084,47.692730502930615,48.19263458251953,627000,48.19263458251953
2018-10-23,47.49083573081976,48.19262292258245,46.25068958345937,47.63503646850586,908900,47.63503646850586
2018-10-24,47.76962787333885,48.26953185900699,46.27953149972892,46.356441497802734,685000,46.356441497802734
2018-10-25,46.481424905214546,47.76963831640684,46.289157202538874,47.337032318115234,374400,47.337032318115234
2018-10-26,46.068025031869475,46.654450834476094,45.34701042222592,45.923824310302734,788400,45.923824310302734
2018-10-29,45.63542592979517,47.49083742561199,44.6067785617231,45.2989501953125,1157300,45.2989501953125
2018-10-30,45.41431030475091,46.798657090275825,45.01054020026234,46.43334197998047,648700,46.43334197998047
2018-10-31,47.77924721300431,48.29837873900358,46.47180648112653,47.50045394897461,717100,47.50045394897461
2018-11-01,47.586965819943785,49.884598532365736,47.21203879721653,49.79807662963867,779400,49.79807662963867
2018-11-02,50.95170765739988,52.99939052027831,49.990354682731954,52.75905227661133,930800,52.75905227661133
2018-11-05,52.89364198436636,53.17243523179312,52.25914915724341,52.518714904785156,736700,52.518714904785156
2018-11-06,52.249531643734876,53.63388224615738,52.249531643734876,53.30702209472656,547300,53.30702209472656
2018-11-07,53.69155987335187,55.56619882728056,53.61465354564634,55.15281677246094,526900,55.15281677246094
2018-11-08,54.51831623779119,55.412374632383866,53.92227853048604,54.16261672973633,389200,54.16261672973633
2018-11-09,53.59541378236301,54.1145451278436,52.5090841891765,53.230098724365234,512700,53.230098724365234
2018-11-12,52.87441032632445,53.76846883067847,51.03822640531927,52.11494064331055,378700,52.11494064331055
2018-11-13,52.39373144089366,54.07609896422511,51.951510000619955,53.11474609375,442500,53.11474609375
2018-11-14,52.87441104121307,54.10494161555478,51.77846929003119,51.903446197509766,615000,51.903446197509766
2018-11-15,50.95170236484545,52.316821686783705,50.49986534015905,52.22068786621094,464400,52.22068786621094
2018-11-16,51.57658374132797,52.605231034780076,51.24972361377411,52.00918960571289,315100,52.00918960571289
2018-11-19,51.99958212306846,53.114751417912075,50.81711841392767,51.51890563964844,699500,51.51890563964844
2018-11-20,51.13435653968017,51.13435653968017,48.644452522766876,49.21165084838867,495100,49.21165084838867
2018-11-21,49.23088408534579,50.644074106739396,49.02900084436685,49.72117614746094,484400,49.72117614746094
2018-11-23,49.37508431867033,50.39411602060147,49.02899669640308,49.90382766723633,138100,49.90382766723633
2018-11-26,50.53831846514899,52.50909105212465,50.53831846514899,50.845951080322266,249900,50.845951080322266
2018-11-27,50.451798457618985,51.961122178516625,50.451798457618985,51.20165252685547,361400,51.20165252685547
2018-11-28,51.317018816109076,54.31643883652954,51.317018816109076,53.9318962097168,581900,53.9318962097168
2018-11-29,53.64297998052905,54.98164619974875,53.44073623672301,53.777809143066406,386000,53.777809143066406
2018-11-30,53.642976073421195,56.464770222663624,53.51777599997587,55.71357345581055,713900,55.71357345581055
2018-12-03,56.97520038799687,60.22074408216017,54.35564976249199,56.01213073730469,956300,56.01213073730469
2018-12-04,56.705535701985134,56.705535701985134,53.96078530104052,54.56752014160156,728800,54.56752014160156
2018-12-06,53.15181699328111,54.124519476403925,50.33002239487368,53.970428466796875,1186400,53.970428466796875
2018-12-07,53.681510199081934,54.79867097706309,50.29150419290682,51.10048294067383,705700,51.10048294067383
2018-12-10,50.426334887374665,51.042698966326704,48.789115506521,50.57079315185547,1032900,50.57079315185547
2018-12-11,50.65746684715018,51.99613687156507,50.05073555618792,50.455223083496094,884200,50.455223083496094
